ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,clouds_all,clouds_all_lower,clouds_all_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,humidity,humidity_lower,humidity_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_weekend,is_weekend_lower,is_weekend_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,rain_1h,rain_1h_lower,rain_1h_upper,rain_3h,rain_3h_lower,rain_3h_upper,snow_3h,snow_3h_lower,snow_3h_upper,temp,temp_lower,temp_upper,temp_max,temp_max_lower,temp_max_upper,temp_min,temp_min_lower,temp_min_upper,weekly,weekly_lower,weekly_upper,wind_speed,wind_speed_lower,wind_speed_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-06-02,25583.62420565589,22444.749275060574,30638.25504078222,25563.236374332435,25605.145412250527,1138.9781111691088,1138.9781111691088,1138.9781111691088,244.45383934232808,244.45383934232808,244.45383934232808,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1382.4148498111836,-1382.4148498111836,-1382.4148498111836,-198.29819763801407,-198.29819763801407,-198.29819763801407,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-89.1505560566481,-89.1505560566481,-89.1505560566481,-11584.616036099218,-11584.616036099218,-11584.616036099218,21.972284317773923,21.972284317773923,21.972284317773923,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,73.6957973118907,73.6957973118907,73.6957973118907,-70.9878438728072,-70.9878438728072,-70.9878438728072,-295.4066912000599,-295.4066912000599,-295.4066912000599,-23.74335105459642,-23.74335105459642,-23.74335105459642,21.783557714256546,21.783557714256546,21.783557714256546,10456.824206190757,10456.824206190757,10456.824206190757,0.0,0.0,0.0,26722.602316825
2018-06-03,25584.958586198358,21795.996999070485,29874.03988359202,25564.215231452974,25606.94734746442,324.455180165753,324.455180165753,324.455180165753,198.96108807870144,198.96108807870144,198.96108807870144,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1454.0060992403128,-1454.0060992403128,-1454.0060992403128,-282.51365679669175,-282.51365679669175,-282.51365679669175,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,341.1051404649296,341.1051404649296,341.1051404649296,-11679.84061024939,-11679.84061024939,-11679.84061024939,50.77884538777086,50.77884538777086,50.77884538777086,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,76.88293759737769,76.88293759737769,76.88293759737769,-91.800742620335,-91.800742620335,-91.800742620335,-206.91802292921722,-206.91802292921722,-206.91802292921722,-1195.8817770648373,-1195.8817770648373,-1195.8817770648373,-19.768952171367452,-19.768952171367452,-19.768952171367452,10550.999828255364,10550.999828255364,10550.999828255364,0.0,0.0,0.0,25909.413766364112
2018-06-04,25586.292966740824,24507.194265598475,32468.27301438645,25565.194088573517,25608.81082568052,2897.82323426135,2897.82323426135,2897.82323426135,79.8419104278897,79.8419104278897,79.8419104278897,3762.0786980000003,3762.0786980000003,3762.0786980000003,241.84131501115692,241.84131501115692,241.84131501115692,-98.82221903447476,-98.82221903447476,-98.82221903447476,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,213.91570380341523,213.91570380341523,213.91570380341523,-11677.138125206437,-11677.138125206437,-11677.138125206437,-17.122334277221928,-17.122334277221928,-17.122334277221928,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,71.7835131405986,71.7835131405986,71.7835131405986,-29.362046377751614,-29.362046377751614,-29.362046377751614,-251.16235706463854,-251.16235706463854,-251.16235706463854,-207.0374644866133,-207.0374644866133,-207.0374644866133,-39.95159983009909,-39.95159983009909,-39.95159983009909,10564.163107139826,10564.163107139826,10564.163107139826,0.0,0.0,0.0,28484.116201002173
2018-06-05,25587.62734728329,24597.12003110773,32884.268091102116,25566.17294569406,25610.640087842796,3270.1946118251894,3270.1946118251894,3270.1946118251894,185.59260415474094,185.59260415474094,185.59260415474094,3762.0786980000003,3762.0786980000003,3762.0786980000003,508.18038656410965,508.18038656410965,508.18038656410965,87.13003642327719,87.13003642327719,87.13003642327719,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-303.9494169825707,-303.9494169825707,-303.9494169825707,-11554.381866537398,-11554.381866537398,-11554.381866537398,9.626615287775238,9.626615287775238,9.626615287775238,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,65.72794659817339,65.72794659817339,65.72794659817339,-70.9878438728072,-70.9878438728072,-70.9878438728072,-206.91802292921722,-206.91802292921722,-206.91802292921722,379.47629272424774,379.47629272424774,379.47629272424774,-88.6273971246872,-88.6273971246872,-88.6273971246872,10478.790518056801,10478.790518056801,10478.790518056801,0.0,0.0,0.0,28857.82195910848
2018-06-06,25588.961727825765,24570.190412891177,32804.38762867368,25567.151802814606,25612.348144621523,3165.0869085438326,3165.0869085438326,3165.0869085438326,210.53380550541345,210.53380550541345,210.53380550541345,3762.0786980000003,3762.0786980000003,3762.0786980000003,433.0749799480934,433.0749799480934,433.0749799480934,-116.34355617487098,-116.34355617487098,-116.34355617487098,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-653.1427666525163,-653.1427666525163,-653.1427666525163,-11291.416409806856,-11291.416409806856,-11291.416409806856,9.626615287775238,9.626615287775238,9.626615287775238,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,37.999826114437035,37.999826114437035,37.999826114437035,-112.6136413678628,-112.6136413678628,-112.6136413678628,-118.42935465837448,-118.42935465837448,-118.42935465837448,635.8562232544365,635.8562232544365,635.8562232544365,-4.335162785278556,-4.335162785278556,-4.335162785278556,10278.636183800672,10278.636183800672,10278.636183800672,0.0,0.0,0.0,28754.048636369596
2018-06-07,25590.29610836823,24187.906921025442,32346.5939741824,25568.13065993515,25613.94052841602,2885.0051396111403,2885.0051396111403,2885.0051396111403,-12.340769764195784,-12.340769764195784,-12.340769764195784,3762.0786980000003,3762.0786980000003,3762.0786980000003,180.90221803944777,180.90221803944777,180.90221803944777,-149.69061718401213,-149.69061718401213,-149.69061718401213,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-366.4513067412338,-366.4513067412338,-366.4513067412338,-10870.741401090107,-10870.741401090107,-10870.741401090107,-17.122334277221928,-17.122334277221928,-17.122334277221928,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,75.60808148318284,75.60808148318284,75.60808148318284,-91.800742620335,-91.800742620335,-91.800742620335,-162.67368879379583,-162.67368879379583,-162.67368879379583,230.050738752308,230.050738752308,230.050738752308,12.285841168971054,12.285841168971054,12.285841168971054,9949.166192650726,9949.166192650726,9949.166192650726,0.0,0.0,0.0,28475.301247979372
2018-06-08,25591.630488910698,25282.242266188234,33390.21593611444,25569.109517055687,25615.450265111675,3770.723614956966,3770.723614956966,3770.723614956966,164.04340618775998,164.04340618775998,164.04340618775998,3762.0786980000003,3762.0786980000003,3762.0786980000003,136.32620014561476,136.32620014561476,136.32620014561476,-244.6449603964812,-244.6449603964812,-244.6449603964812,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,491.2049871737808,491.2049871737808,491.2049871737808,-10278.129220095603,-10278.129220095603,-10278.129220095603,-6.834276752223017,-6.834276752223017,-6.834276752223017,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,88.0379285965819,88.0379285965819,88.0379285965819,-70.9878438728072,-70.9878438728072,-70.9878438728072,-295.4066912000599,-295.4066912000599,-295.4066912000599,181.27933787607174,181.27933787607174,181.27933787607174,-24.517810444010195,-24.517810444010195,-24.517810444010195,9477.963611857107,9477.963611857107,9477.963611857107,0.0,0.0,0.0,29362.354103867663
2018-06-09,25592.964869453168,24348.10793360748,32750.368468132918,25570.088374176234,25617.139430646854,2914.4968896762834,2914.4968896762834,2914.4968896762834,-18.92524692077328,-18.92524692077328,-18.92524692077328,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1520.2347705224252,-1520.2347705224252,-1520.2347705224252,-78.47485977466,-78.47485977466,-78.47485977466,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,1344.4573991612142,1344.4573991612142,1344.4573991612142,-9503.155830515194,-9503.155830515194,-9503.155830515194,-56.216952872217774,-56.216952872217774,-56.216952872217774,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,102.06134585272444,102.06134585272444,102.06134585272444,-50.17494512527941,-50.17494512527941,-50.17494512527941,-251.16235706463854,-251.16235706463854,-251.16235706463854,-23.743351055021243,-23.743351055021243,-23.743351055021243,12.285841168971054,12.285841168971054,12.285841168971054,8855.09474460771,8855.09474460771,8855.09474460771,0.0,0.0,0.0,28507.461759129452
2018-06-10,25594.299249995634,23768.949735663264,32024.03080632183,25571.067231296776,25618.68705775248,2431.443868346384,2431.443868346384,2431.443868346384,59.29036051493563,59.29036051493563,59.29036051493563,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1260.9743118496813,-1260.9743118496813,-1260.9743118496813,-68.3011801447526,-68.3011801447526,-68.3011801447526,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,1592.4202305463753,1592.4202305463753,1592.4202305463753,-8539.626882307251,-8539.626882307251,-8539.626882307251,-35.64083782221996,-35.64083782221996,-35.64083782221996,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,89.31278471077663,89.31278471077663,89.31278471077663,-29.362046377751614,-29.362046377751614,-29.362046377751614,-118.42935465837448,-118.42935465837448,-118.42935465837448,-1195.8817770647554,-1195.8817770647554,-1195.8817770647554,21.783557714256546,21.783557714256546,21.783557714256546,8073.4279110216985,8073.4279110216985,8073.4279110216985,0.0,0.0,0.0,28025.74311834202
2018-06-11,25595.633630538105,26494.844951146923,34834.444896518784,25572.04694708985,25620.23371516862,5006.360700771648,5006.360700771648,5006.360700771648,177.6114197225258,177.6114197225258,177.6114197225258,3762.0786980000003,3762.0786980000003,3762.0786980000003,580.6940130685081,580.6940130685081,580.6940130685081,90.52126296657939,90.52126296657939,90.52126296657939,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,1127.6130308966447,1127.6130308966447,1127.6130308966447,-7385.884550317511,-7385.884550317511,-7385.884550317511,-10.949499762222578,-10.949499762222578,-10.949499762222578,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,103.97363002401657,103.97363002401657,103.97363002401657,-29.362046377751614,-29.362046377751614,-29.362046377751614,-206.91802292921722,-206.91802292921722,-206.91802292921722,-207.03746448545235,-207.03746448545235,-207.03746448545235,-70.81917860227688,-70.81917860227688,-70.81917860227688,7128.896973609459,7128.896973609459,7128.896973609459,0.0,0.0,0.0,30601.994331309754
2018-06-12,25596.96801108057,26620.381147672775,34497.39516993175,25573.105174288743,25621.780372584755,5153.821355995481,5153.821355995481,5153.821355995481,108.37464477305898,108.37464477305898,108.37464477305898,3762.0786980000003,3762.0786980000003,3762.0786980000003,616.1469878535837,616.1469878535837,616.1469878535837,143.36787659970966,143.36787659970966,143.36787659970966,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,420.4009684384794,420.4009684384794,420.4009684384794,-6044.984546687035,-6044.984546687035,-6044.984546687035,-33.58322631722018,-33.58322631722018,-33.58322631722018,-14.051504437698515,-14.051504437698515,-14.051504437698515,15.858700047828503,15.858700047828503,15.858700047828503,127.87718216516858,127.87718216516858,127.87718216516858,-8.549147630223818,-8.549147630223818,-8.549147630223818,-162.67368879379583,-162.67368879379583,-162.67368879379583,379.47629272492725,379.47629272492725,379.47629272492725,-100.49954280629402,-100.49954280629402,-100.49954280629402,6020.702955665528,6020.702955665528,6020.702955665528,0.0,0.0,0.0,30750.789367076053
2018-06-13,25598.30239162304,26598.397110754628,35112.29533910937,25574.22422742537,25623.946833637117,5130.510005431257,5130.510005431257,5130.510005431257,-188.7249457161515,-188.7249457161515,-188.7249457161515,3762.0786980000003,3762.0786980000003,3762.0786980000003,410.6388333695314,410.6388333695314,410.6388333695314,316.60303252007736,316.60303252007736,316.60303252007736,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,95.2249413361205,95.2249413361205,95.2249413361205,-4524.737084084585,-4524.737084084585,-4524.737084084585,-66.50501039721667,-66.50501039721667,-66.50501039721667,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,145.4064537353467,145.4064537353467,145.4064537353467,12.26375111730398,12.26375111730398,12.26375111730398,-251.16235706463854,-251.16235706463854,-251.16235706463854,635.8562232562392,635.8562232562392,635.8562232562392,-83.87853885204449,-83.87853885204449,-83.87853885204449,4751.44839355395,4751.44839355395,4751.44839355395,0.0,0.0,0.0,30728.8123970543
2018-06-14,25599.636772165508,26866.817777421176,35155.96280154624,25575.304558991644,25625.88228744127,5333.273170283435,5333.273170283435,5333.273170283435,-274.52267836246483,-274.52267836246483,-274.52267836246483,3762.0786980000003,3762.0786980000003,3762.0786980000003,464.25394724544367,464.25394724544367,464.25394724544367,235.21359548081813,235.21359548081813,235.21359548081813,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,387.29942416686845,387.29942416686845,387.29942416686845,-2837.610130361429,-2837.610130361429,-2837.610130361429,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,130.7456084221068,130.7456084221068,130.7456084221068,33.07664986483178,33.07664986483178,33.07664986483178,-162.67368879379583,-162.67368879379583,-162.67368879379583,230.05073875091793,230.05073875091793,230.05073875091793,44.34063450930956,44.34063450930956,44.34063450930956,3327.200492481633,3327.200492481633,3327.200492481633,0.0,0.0,0.0,30932.909942448943
2018-06-15,25600.971152707978,28137.53296682874,36046.8580410166,25576.01362572637,25627.573874106023,6424.548227675685,6424.548227675685,6424.548227675685,-181.94093894876855,-181.94093894876855,-181.94093894876855,3762.0786980000003,3762.0786980000003,3762.0786980000003,755.7389305071805,755.7389305071805,755.7389305071805,246.80028617043502,246.80028617043502,246.80028617043502,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,968.4684845060078,968.4684845060078,968.4684845060078,-1000.4979122715432,-1000.4979122715432,-1000.4979122715432,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,163.57315336262224,163.57315336262224,163.57315336262224,95.51534610741518,95.51534610741518,95.51534610741518,-74.18502052295308,-74.18502052295308,-74.18502052295308,181.2793378756739,181.2793378756739,181.2793378756739,47.90227821379165,47.90227821379165,47.90227821379165,1757.4806890583666,1757.4806890583666,1757.4806890583666,0.0,0.0,0.0,32025.519380383663
2018-06-16,25602.305533250445,26287.39914693097,34357.53378129223,25576.98337818588,25629.265460770766,4850.148832902053,4850.148832902053,4850.148832902053,-49.852336595607156,-49.852336595607156,-49.852336595607156,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1189.4982029909377,-1189.4982029909377,-1189.4982029909377,141.95486554000036,141.95486554000036,141.95486554000036,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,1280.4939844106052,1280.4939844106052,1280.4939844106052,965.6378766234351,965.6378766234351,965.6378766234351,-60.33217588221735,-60.33217588221735,-60.33217588221735,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,193.2135580176507,193.2135580176507,193.2135580176507,74.70244735988737,74.70244735988737,74.70244735988737,-339.65102533548134,-339.65102533548134,-339.65102533548134,-23.743351055446063,-23.743351055446063,-23.743351055446063,30.094059691381325,30.094059691381325,30.094059691381325,55.179827914393535,55.179827914393535,55.179827914393535,0.0,0.0,0.0,30452.4543661525
2018-06-17,25603.639913792915,25568.184640666637,33460.824006328265,25577.989675211593,25630.957047435513,3895.709701776975,3895.709701776975,3895.709701776975,-196.3070709267559,-196.3070709267559,-196.3070709267559,3762.0786980000003,3762.0786980000003,3762.0786980000003,-990.4640316495168,-990.4640316495168,-990.4640316495168,326.211507726101,326.211507726101,326.211507726101,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,1047.3345160264066,1047.3345160264066,1047.3345160264066,3036.2424987098834,3036.2424987098834,3036.2424987098834,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,207.87440333089063,207.87440333089063,207.87440333089063,157.95404234999856,157.95404234999856,157.95404234999856,-295.4066912000599,-295.4066912000599,-295.4066912000599,-1195.881777065344,-1195.881777065344,-1195.881777065344,57.39999475907712,57.39999475907712,57.39999475907712,-1763.6002022444536,-1763.6002022444536,-1763.6002022444536,0.0,0.0,0.0,29499.34961556989
2018-06-18,25604.97429433538,28028.456341632453,36393.036892535834,25578.965816413667,25632.648634100253,6438.6982149187115,6438.6982149187115,6438.6982149187115,-204.2882553589711,-204.2882553589711,-204.2882553589711,3762.0786980000003,3762.0786980000003,3762.0786980000003,888.5044450958485,888.5044450958485,888.5044450958485,366.34102182184694,366.34102182184694,366.34102182184694,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,491.1856359879541,491.1856359879541,491.1856359879541,5183.742793475942,5183.742793475942,5183.742793475942,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,217.7545382159001,217.7545382159001,217.7545382159001,157.95404234999856,157.95404234999856,157.95404234999856,-118.42935465837448,-118.42935465837448,-118.42935465837448,-207.03746448743155,-207.03746448743155,-207.03746448743155,11.098626600810393,11.098626600810393,11.098626600810393,-3679.7758931536046,-3679.7758931536046,-3679.7758931536046,0.0,0.0,0.0,32043.672509254095
2018-06-19,25606.308674877848,28245.155609301488,36495.5579872108,25580.00161848747,25634.338852857796,6588.896211445054,6588.896211445054,6588.896211445054,-106.11968684272426,-106.11968684272426,-106.11968684272426,3762.0786980000003,3762.0786980000003,3762.0786980000003,664.7108226243993,664.7108226243993,664.7108226243993,266.29983879442415,266.29983879442415,266.29983879442415,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,76.0055475156319,76.0055475156319,76.0055475156319,7378.203379389113,7378.203379389113,7378.203379389113,-56.216952872217774,-56.216952872217774,-56.216952872217774,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,219.02939433009485,219.02939433009485,219.02939433009485,116.32824485494297,116.32824485494297,116.32824485494297,-339.65102533548134,-339.65102533548134,-339.65102533548134,379.4762927233094,379.4762927233094,379.4762927233094,38.404561668506155,38.404561668506155,38.404561668506155,-5671.578528807399,-5671.578528807399,-5671.578528807399,0.0,0.0,0.0,32195.204886322903
2018-06-20,25607.64305542032,28262.80683237193,36264.30139909816,25581.03822252859,25636.029034246836,6654.573629230512,6654.573629230512,6654.573629230512,-348.5481639712607,-348.5481639712607,-348.5481639712607,3762.0786980000003,3762.0786980000003,3762.0786980000003,332.7901953714853,332.7901953714853,332.7901953714853,277.603927272099,277.603927272099,277.603927272099,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,50.71717970216466,50.71717970216466,50.71717970216466,9588.043329174347,9588.043329174347,9588.043329174347,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,259.5060759557789,259.5060759557789,259.5060759557789,74.70244735988737,74.70244735988737,74.70244735988737,-428.1396936063241,-428.1396936063241,-428.1396936063241,635.8562232555538,635.8562232555538,635.8562232555538,39.59177623666682,39.59177623666682,39.59177623666682,-7714.911996273042,-7714.911996273042,-7714.911996273042,0.0,0.0,0.0,32262.216684650833
2018-06-21,25608.977435962788,28286.15293824245,36348.88457421013,25582.074826569704,25637.72054281574,6707.824589582471,6707.824589582471,6707.824589582471,-183.9362350568224,-183.9362350568224,-183.9362350568224,3762.0786980000003,3762.0786980000003,3762.0786980000003,483.74679301241895,483.74679301241895,483.74679301241895,307.8423639498793,307.8423639498793,307.8423639498793,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,234.92286142004116,234.92286142004116,234.92286142004116,11780.790504853749,11780.790504853749,11780.790504853749,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,264.605500412558,264.605500412558,264.605500412558,74.70244735988737,74.70244735988737,74.70244735988737,-472.38402774174546,-472.38402774174546,-472.38402774174546,230.05073875128662,230.05073875128662,230.05073875128662,34.842917964024075,34.842917964024075,34.842917964024075,-9783.765006455025,-9783.765006455025,-9783.765006455025,0.0,0.0,0.0,32316.802025545257
2018-06-22,25610.311816505255,27930.413922694028,36601.41501213663,25583.108871581182,25639.413378564503,6719.147557606898,6719.147557606898,6719.147557606898,-241.40076296877174,-241.40076296877174,-241.40076296877174,3762.0786980000003,3762.0786980000003,3762.0786980000003,469.1470978378203,469.1470978378203,469.1470978378203,395.73165186380163,395.73165186380163,395.73165186380163,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,233.4620349958134,233.4620349958134,233.4620349958134,13923.849870835154,13923.849870835154,13923.849870835154,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,278.6289176687005,278.6289176687005,278.6289176687005,95.51534610741518,95.51534610741518,95.51534610741518,-516.6283618771669,-516.6283618771669,-516.6283618771669,181.27933787683565,181.27933787683565,181.27933787683565,-0.7735190807964702,-0.7735190807964702,-0.7735190807964702,-11850.669481938725,-11850.669481938725,-11850.669481938725,0.0,0.0,0.0,32329.459374112153
2018-06-23,25611.64619704772,26243.134865952827,34254.14226791217,25583.96850028017,25641.41158571352,4661.438374305859,4661.438374305859,4661.438374305859,-360.320411008778,-360.320411008778,-360.320411008778,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1020.1832195513158,-1020.1832195513158,-1020.1832195513158,276.19091621238977,276.19091621238977,276.19091621238977,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-154.78005753703587,-154.78005753703587,-154.78005753703587,15985.262096453256,15985.262096453256,15985.262096453256,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,263.3306442983632,263.3306442983632,263.3306442983632,137.14114360247075,137.14114360247075,137.14114360247075,-118.42935465837448,-118.42935465837448,-118.42935465837448,-23.74335105587089,-23.74335105587089,-23.74335105587089,30.094059691381325,30.094059691381325,30.094059691381325,-13887.195792003175,-13887.195792003175,-13887.195792003175,0.0,0.0,0.0,30273.084571353582
2018-06-24,25612.980577590195,24882.397944703986,32565.860945337346,25584.954627589563,25643.126022013494,3062.279346531448,3062.279346531448,3062.279346531448,-337.3745057661594,-337.3745057661594,-337.3745057661594,3762.0786980000003,3762.0786980000003,3762.0786980000003,-830.9608094220721,-830.9608094220721,-830.9608094220721,373.1234749084519,373.1234749084519,373.1234749084519,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-742.9117259303373,-742.9117259303373,-742.9117259303373,17934.42960233305,17934.42960233305,17934.42960233305,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,265.24292846965545,265.24292846965545,265.24292846965545,157.95404234999856,157.95404234999856,157.95404234999856,-74.18502052295308,-74.18502052295308,-74.18502052295308,-1195.881777064957,-1195.881777064957,-1195.881777064957,32.4684888277027,32.4684888277027,32.4684888277027,-15864.474641384231,-15864.474641384231,-15864.474641384231,0.0,0.0,0.0,28675.259924121645
2018-06-25,25614.31495813266,26614.166506158566,34939.98016325064,25585.968667093428,25644.82704010604,5059.251217014385,5059.251217014385,5059.251217014385,-270.93114536796793,-270.93114536796793,-270.93114536796793,3762.0786980000003,3762.0786980000003,3762.0786980000003,670.3353995857689,670.3353995857689,670.3353995857689,265.1694299466567,265.1694299466567,265.1694299466567,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1155.1794992511655,-1155.1794992511655,-1155.1794992511655,19742.788852380436,19742.788852380436,19742.788852380436,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,263.01193026981457,263.01193026981457,263.01193026981457,157.95404234999856,157.95404234999856,157.95404234999856,-206.91802292921722,-206.91802292921722,-206.91802292921722,-207.0374644862706,-207.0374644862706,-207.0374644862706,3.975339191846275,3.975339191846275,3.975339191846275,-17753.734769214378,-17753.734769214378,-17753.734769214378,0.0,0.0,0.0,30673.566175147047
2018-06-26,25615.649338675128,26998.999244560986,34859.659440837575,25586.9827065973,25646.528058198586,5306.9667049345535,5306.9667049345535,5306.9667049345535,-297.4685836050835,-297.4685836050835,-297.4685836050835,3762.0786980000003,3762.0786980000003,3762.0786980000003,509.18018864277076,509.18018864277076,509.18018864277076,193.95367253730478,193.95367253730478,193.95367253730478,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1201.3333395751902,-1201.3333395751902,-1201.3333395751902,21384.41007004348,21384.41007004348,21384.41007004348,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,261.4183601270711,261.4183601270711,261.4183601270711,116.32824485494297,116.32824485494297,116.32824485494297,-206.91802292921722,-206.91802292921722,-206.91802292921722,379.47629272398893,379.47629272398893,379.47629272398893,-16.207308466885365,-16.207308466885365,-16.207308466885365,-19526.845204900503,-19526.845204900503,-19526.845204900503,0.0,0.0,0.0,30922.616043609683
